'flickr', 'using_id', 'img_loc', 'the_image', 'img_width', 'img_height', 'crop_coords', 'do_img_at', 'full_id', 'r_min', 'r_max', 'r_mean', 'r_mode', 'g_min', 'g_max', 'g_mean', 'g_mode', 'b_min', 'b_max', 'b_mean', 'b_mode', 'center_rgb', 'post_num_regions', 'post_top_hsl', 'post_top_count', 'post_2_hsl', 'post_2_count', 'post_3_hsl', 'post_3_count', 'post_4_hsl', 'post_4_count', 'post_5_hsl', 'post_5_count', 'post_6_hsl', 'post_6_count', 'center_hsl', 'full_red_count', 'visib_red_count', 'vivid_red_count', 'full_orange_count', 'visib_orange_count', 'vivid_orange_count', 'full_yellow_count', 'visib_yellow_count', 'vivid_yellow_count', 'full_green_count', 'visib_green_count', 'vivid_green_count', 'full_cyan_count', 'visib_cyan_count', 'vivid_cyan_count', 'full_blue_count', 'visib_blue_count', 'vivid_blue_count', 'full_purple_count', 'visib_purple_count', 'vivid_purple_count', 'full_mag_count', 'visib_mag_count', 'vivid_mag_count', 'vivid_count', 'sat_min_val', 'sat_25_val', 'sat_50_val', 'sat_75_val', 'sat_max_val', 'hue_mean_val', 'sat_mean_val', 'light_mean_val', 'light_max_val', 'light_max_count', 'light_min_val', 'light_min_count', 'light_25_value', 'light_50_value', 'light_75_value', 'gen_bright_count', 'gen_dark_count', 'common_hsl_1_val', 'common_hsl_1_count', 'common_hsl_2_val', 'common_hsl_2_count', 'common_hsl_3_val', 'common_hsl_3_count', 'common_hsl_4_val', 'common_hsl_4_count'
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51409470069,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5F038A10>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603847.2573411,5140947006902,0.0,255.0,234.51523419793503,73397,0.0,255.0,232.5028431125661,51729,0.0,255.0,228.87755980861243,50206,"(245, 243, 240)",31,"(32.7272727272728, 0.21568627450980352, 0.8999999999999999)",745524,"(0.0, 0.0, 0.00392156862745098)",8014,"(45.00000000000011, 0.1052631578947372, 0.9254901960784314)",7156,"(45.0, 0.12499999999999956, 0.9372549019607843)",5398,"(48.0, 0.151515151515151, 0.9352941176470588)",2994,"(345.0, 0.5714285714285714, 0.054901960784313725)",2364,"[35.999999999999794, 0.20000000000000068, 0.9509803921568627]",25100,0,0,203925,0,0,553021,0,0,6565,0,0,86,0,0,0,0,0,1936,0,0,3567,0,0,0,0.0,0.13207547169811318,0.21739130434782677,0.29411764705882304,1.0,44.18098684591616,0.2381088340263708,0.9086451232217893,1.0,8512,0.0,9659,0.9215686274509804,0.9470588235294117,0.9627450980392156,739753,20629,"(48.0, 0.29411764705882304, 0.9666666666666667)",13049,"(36.0, 0.29411764705882304, 0.9666666666666667)",12808,"(48.0, 0.3333333333333327, 0.9705882352941176)",11457,"(36.000000000000135, 0.2631578947368428, 0.9627450980392156)",11452,2
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51034382316,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2048x1539 at 0x26E8829CB50>,2048,1539,"[(0, 0, 675, 507), (0, 507, 675, 1031), (0, 1031, 675, 1539), (675, 0, 1372, 507), (675, 507, 1372, 1031), (675, 1031, 1372, 1539), (1372, 0, 2048, 507), (1372, 507, 2048, 1031), (1372, 1031, 2048, 1539)]",1698603869.0560226,1,5103438231601,0.0,233.0,145.00763240558112,5164,0.0,195.0,105.02900138797575,6036,46.0,221.0,139.30556797428594,8426,"(192, 152, 184)",60,"(306.3157894736842, 0.24675324675324675, 0.6980392156862745)",165230,"(344.1509433962264, 0.26108374384236466, 0.6019607843137256)",47572,"(313.6363636363636, 0.24175824175824162, 0.6431372549019607)",21840,"(303.75, 0.29268292682926833, 0.3215686274509804)",19940,"(270.0, 0.28048780487804875, 0.32156862745098036)",16106,"(259.6153846153846, 0.35616438356164387, 0.28627450980392155)",4927,"[312.0, 0.24096385542168677, 0.6745098039215687]",37506,2510,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,74660,6733,0,230044,5664,8,9,0.07569721115537843,0.1857707509881423,0.23404255319148934,0.2795031055900622,1.0,303.31478073820074,0.2469791402578964,0.5007351200835364,0.8372549019607842,6,0.11960784313725491,55,0.3843137254901961,0.4980392156862745,0.6215686274509804,0,219,"(298.46153846153845, 0.19999999999999996, 0.38235294117647056)",302,"(298.5, 0.20833333333333334, 0.3764705882352941)",295,"(298.42105263157896, 0.19191919191919196, 0.38823529411764707)",273,"(298.5365853658536, 0.2169312169312169, 0.37058823529411766)",251
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51034382316,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2048x1539 at 0x26E8829CB50>,2048,1539,"[(0, 0, 675, 507), (0, 507, 675, 1031), (0, 1031, 675, 1539), (675, 0, 1372, 507), (675, 507, 1372, 1031), (675, 1031, 1372, 1539), (1372, 0, 2048, 507), (1372, 507, 2048, 1031), (1372, 1031, 2048, 1539)]",1698603885.8150904,2,5103438231602,0.0,255.0,125.72986994628216,8230,0.0,255.0,89.17441334464235,12847,64.0,255.0,129.23660163980776,9569,"(124, 90, 125)",42,"(263.4146341463415, 0.2216216216216216, 0.3627450980392157)",286062,"(309.2307692307692, 0.3631284916201117, 0.3509803921568628)",10167,"(306.15384615384613, 0.19796954314720816, 0.6137254901960785)",3846,"(300.0, 0.14285714285714288, 0.6843137254901961)",3599,"(307.82608695652175, 0.5111111111111112, 0.2647058823529412)",3337,"(276.42857142857144, 0.3684210526315789, 0.2980392156862745)",3090,"[298.2857142857143, 0.16279069767441856, 0.4215686274509804]",3405,0,0,404,0,0,554,0,0,0,0,0,48,0,0,1801,0,0,128992,4542,0,218496,14439,0,0,0.037383177570093455,0.1637931034482759,0.2357723577235773,0.2985781990521327,1.000000000000007,291.7017265905715,0.24583795925657542,0.4383367094081061,0.9980392156862745,51,0.1411764705882353,34,0.34901960784313724,0.40980392156862744,0.5117647058823529,218,15,"(293.84615384615387, 0.2041884816753927, 0.37450980392156863)",663,"(295.5, 0.21739130434782608, 0.3607843137254902)",657,"(294.00000000000006, 0.21276595744680848, 0.3686274509803922)",651,"(294.1463414634146, 0.22651933701657456, 0.35490196078431374)",612
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51034382316,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2048x1539 at 0x26E8829CB50>,2048,1539,"[(0, 0, 675, 507), (0, 507, 675, 1031), (0, 1031, 675, 1539), (675, 0, 1372, 507), (675, 507, 1372, 1031), (675, 1031, 1372, 1539), (1372, 0, 2048, 507), (1372, 507, 2048, 1031), (1372, 1031, 2048, 1539)]",1698603908.538624,3,5103438231603,28.0,235.0,135.9386789151356,6891,0.0,227.0,91.39846894138233,11857,70.0,249.0,137.70202391367746,8498,"(123, 90, 127)",21,"(266.25, 0.15384615384615385, 0.40784313725490196)",292220,"(269.4736842105263, 0.37748344370860926, 0.296078431372549)",12254,"(257.14285714285717, 0.31210191082802546, 0.307843137254902)",10400,"(275.3571428571429, 0.42424242424242425, 0.25882352941176473)",8035,"(286.15384615384613, 0.3376623376623376, 0.3019607843137255)",6260,"(263.33333333333337, 0.22784810126582272, 0.30980392156862746)",2112,"[293.5135135135135, 0.17050691244239627, 0.4254901960784314]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149914,12882,0,192986,49838,36,36,0.10344827586206898,0.21276595744680848,0.2888888888888889,0.380952380952381,1.0,291.15667081565465,0.3036283283510908,0.46520807529777725,0.9333333333333333,873,0.1411764705882353,12,0.3392156862745098,0.4215686274509804,0.5529411764705883,18400,6,"(276.52173913043475, 0.28048780487804875, 0.32156862745098036)",699,"(277.0212765957447, 0.29559748427672955, 0.31176470588235294)",674,"(277.9591836734694, 0.3161290322580645, 0.303921568627451)",669,"(277.3333333333333, 0.2694610778443114, 0.32745098039215687)",668
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51409470069,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5F038A10>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603911.074384,5140947006905,0.0,255.0,248.95054721443105,137426,0.0,255.0,247.40380575262608,124095,0.0,255.0,243.7254554009545,130885,"(253, 252, 248)",18,"(40.000000000000064, 0.5294117647058822, 0.9666666666666666)",803488,"(30.000000000000107, 0.06153846153846153, 0.7450980392156863)",1777,"(20.0, 0.03749999999999987, 0.6862745098039216)",1062,"(11.99999999999993, 0.03355704697986585, 0.7078431372549019)",1060,"(285.0000000000001, 0.02000000000000007, 0.607843137254902)",981,"(351.42857142857144, 0.03414634146341466, 0.5980392156862746)",980,"[48.00000000000007, 0.5555555555555569, 0.9823529411764707]",11913,0,0,122979,0,0,672839,1,0,6538,0,0,63,0,0,13,0,0,856,0,0,3034,0,0,0,0.0,0.29411764705882304,0.4666666666666658,0.7500000000000009,1.0,46.53149710278424,0.5200607667772701,0.9660993767431257,1.0,173710,0.0,1,0.9686274509803922,0.9784313725490197,0.9843137254901961,792292,57,"(40.0000000000001, 1.0, 0.9882352941176471)",44725,"(40.0000000000001, 0.7500000000000009, 0.9843137254901961)",44143,"(39.999999999999815, 0.6000000000000011, 0.9803921568627452)",38813,"(39.999999999999815, 0.5000000000000012, 0.9764705882352942)",31317,5
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51034382316,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2048x1539 at 0x26E8829CB50>,2048,1539,"[(0, 0, 675, 507), (0, 507, 675, 1031), (0, 1031, 675, 1539), (675, 0, 1372, 507), (675, 507, 1372, 1031), (675, 1031, 1372, 1539), (1372, 0, 2048, 507), (1372, 507, 2048, 1031), (1372, 1031, 2048, 1539)]",1698603924.1853173,4,5103438231604,0.0,218.0,112.62990726670232,10063,0.0,173.0,58.404735425704416,26349,28.0,195.0,104.65040084441917,10773,"(89, 21, 74)",155,"(309.6, 0.29411764705882354, 0.33333333333333337)",118898,"(297.69230769230774, 0.3768115942028985, 0.2705882352941177)",13579,"(295.47169811320754, 0.38686131386861317, 0.26862745098039215)",8501,"(293.6842105263158, 0.2753623188405797, 0.27058823529411763)",8336,"(309.0566037735849, 0.4308943089430894, 0.2411764705882353)",8100,"(291.11111111111114, 0.391304347826087, 0.27058823529411763)",7600,"[313.2352941176471, 0.6181818181818183, 0.2156862745098039]",534,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40766,13969,0,312079,62569,2,2,0.07874015748031496,0.2704918032786885,0.3303964757709251,0.42857142857142855,1.0,307.0890127479921,0.389721814099295,0.34252265620053873,0.7588235294117647,11,0.09019607843137255,41,0.2549019607843137,0.3137254901960784,0.4294117647058824,0,10921,"(292.07547169811323, 0.3812949640287769, 0.27254901960784317)",640,"(291.4285714285714, 0.417910447761194, 0.2627450980392157)",614,"(282.85714285714283, 0.5, 0.2196078431372549)",527,"(291.864406779661, 0.4645669291338582, 0.24901960784313726)",518
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51409470069,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5F038A10>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603932.7390664,5140947006906,0.0,255.0,235.90639224547272,105596,0.0,255.0,236.10721419916823,119202,0.0,255.0,232.48336948115906,79333,"(249, 250, 246)",25,"(60.0, 0.11111111111111094, 0.9647058823529412)",765509,"(115.10204081632652, 0.36296296296296293, 0.2647058823529412)",2733,"(115.9090909090909, 0.3384615384615385, 0.2549019607843137)",2539,"(118.53658536585367, 0.31782945736434104, 0.2529411764705882)",2161,"(113.74999999999997, 0.4, 0.23529411764705882)",1974,"(117.39130434782606, 0.3770491803278689, 0.2392156862745098)",1945,"[75.0, 0.28571428571428514, 0.9725490196078431]",17354,15,0,59249,6,0,619917,0,0,70758,1705,0,20868,61,0,57,0,0,2668,0,0,3091,0,0,0,0.0,0.06249999999999978,0.22222222222222188,0.33333333333333254,1.0,60.54053800456355,0.24045903894911821,0.9203449925568129,1.0,36379,0.0,209,0.9019607843137255,0.9647058823529412,0.9745098039215686,719669,6733,"(36.0, 0.3846153846153838, 0.9745098039215686)",22837,"(45.0, 0.28571428571428514, 0.9725490196078431)",21951,"(48.0, 0.3333333333333327, 0.9705882352941176)",21388,"(45.0, 0.24999999999999956, 0.9686274509803922)",20250,6
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51034382316,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2048x1539 at 0x26E8829CB50>,2048,1539,"[(0, 0, 675, 507), (0, 507, 675, 1031), (0, 1031, 675, 1539), (675, 0, 1372, 507), (675, 507, 1372, 1031), (675, 1031, 1372, 1539), (1372, 0, 2048, 507), (1372, 507, 2048, 1031), (1372, 1031, 2048, 1539)]",1698603956.4367018,6,5103438231606,103.0,255.0,176.59611778262294,13650,0.0,244.0,115.10110541239735,9777,80.0,255.0,160.60510172957217,8779,"(141, 102, 138)",28,"(276.92307692307696, 0.26530612244897955, 0.807843137254902)",285357,"(312.8, 0.3658536585365854, 0.4019607843137255)",24718,"(321.8181818181818, 0.4471544715447154, 0.5176470588235293)",7862,"(320.2325581395349, 0.3839285714285714, 0.5607843137254902)",4869,"(320.655737704918, 0.2449799196787148, 0.48823529411764705)",4826,"(311.25, 0.44943820224719105, 0.34901960784313724)",3603,"[304.61538461538464, 0.16049382716049382, 0.47647058823529415]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11499,0,0,342577,87113,424,424,0.11111111111111116,0.22772277227722768,0.3333333333333333,0.4502369668246446,1.0000000000000027,311.6344249264242,0.3710636412637279,0.5728757800751315,0.9784313725490197,5036,0.21372549019607842,25,0.4490196078431372,0.5196078431372549,0.6490196078431372,47298,0,"(303.1578947368421, 1.0, 0.9627450980392157)",1081,"(300.0, 1.0, 0.9647058823529412)",711,"(303.52941176470586, 1.0, 0.9666666666666667)",532,"(300.0, 1.0, 0.9745098039215686)",528
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51034382316,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2048x1539 at 0x26E8829CB50>,2048,1539,"[(0, 0, 675, 507), (0, 507, 675, 1031), (0, 1031, 675, 1539), (675, 0, 1372, 507), (675, 507, 1372, 1031), (675, 1031, 1372, 1539), (1372, 0, 2048, 507), (1372, 507, 2048, 1031), (1372, 1031, 2048, 1539)]",1698603973.2290592,7,5103438231607,0.0,247.0,111.80655731008484,11635,0.0,175.0,65.37600807628118,24542,59.0,214.0,114.72827165248648,15598,"(90, 61, 102)",108,"(279.99999999999994, 0.35526315789473684, 0.2980392156862745)",68582,"(321.7241379310345, 0.30526315789473696, 0.6274509803921569)",36527,"(280.3448275862069, 0.40845070422535207, 0.2784313725490196)",35510,"(329.010989010989, 0.4866310160427807, 0.6333333333333333)",34026,"(288.0, 0.3846153846153846, 0.22941176470588234)",10348,"(297.4468085106383, 0.2919254658385093, 0.3156862745098039)",10338,"[282.4390243902439, 0.25153374233128833, 0.31960784313725493]",205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140139,56125,0,202388,46118,0,0,0.07906976744186045,0.2885906040268456,0.36551724137931035,0.4620689655172414,1.0,295.19880642513624,0.40468944523499095,0.36835507787139693,0.8176470588235294,6,0.11568627450980393,155,0.25882352941176473,0.303921568627451,0.43137254901960786,0,3381,"(276.84210526315786, 0.42222222222222217, 0.2647058823529412)",1788,"(276.0, 0.3900709219858156, 0.27647058823529413)",1692,"(277.3770491803279, 0.47286821705426363, 0.2529411764705882)",1607,"(276.2264150943396, 0.36551724137931035, 0.28431372549019607)",1408
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51409470069,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5F038A10>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603976.4775488,5140947006908,0.0,255.0,233.85295097737176,142508,0.0,255.0,229.41953611780016,92331,0.0,255.0,225.62768832246667,95539,"(255, 253, 249)",62,"(40.0, 0.4285714285714277, 0.9725490196078431)",725562,"(47.99999999999973, 0.454545454545456, 0.9784313725490197)",7294,"(1.2765957446808462, 0.9215686274509804, 0.1)",5001,"(0.0, 0.9104477611940297, 0.13137254901960785)",2475,"(13.333333333333332, 0.6694214876033058, 0.2372549019607843)",2377,"(4.615384615384612, 0.8965517241379309, 0.11372549019607844)",1844,"[40.0000000000001, 1.0, 0.9882352941176471]",48600,2916,0,241385,1409,0,497573,1,0,3397,0,0,11,0,0,3,0,0,104,0,0,4172,1,0,0,0.0,0.2500000000000006,0.5000000000000012,0.7777777777777785,1.0,41.89810278244716,0.5217019291685644,0.9008336042450358,1.0,156675,0.0,1615,0.9372549019607843,0.9745098039215687,0.9843137254901961,676378,27283,"(40.0000000000001, 1.0, 0.9882352941176471)",40533,"(40.0000000000001, 0.7500000000000009, 0.9843137254901961)",35279,"(39.999999999999815, 0.6000000000000011, 0.9803921568627452)",31494,"(39.999999999999815, 0.5000000000000012, 0.9764705882352942)",22958,8
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51034382316,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2048x1539 at 0x26E8829CB50>,2048,1539,"[(0, 0, 675, 507), (0, 507, 675, 1031), (0, 1031, 675, 1539), (675, 0, 1372, 507), (675, 507, 1372, 1031), (675, 1031, 1372, 1539), (1372, 0, 2048, 507), (1372, 507, 2048, 1031), (1372, 1031, 2048, 1539)]",1698603991.4107697,8,5103438231608,21.0,255.0,178.05038619630517,5415,0.0,193.0,99.93905268982338,6537,0.0,231.0,142.01969657617778,8121,"(197, 99, 147)",39,"(326.25, 0.25600000000000006, 0.4901960784313726)",268577,"(326.9230769230769, 0.9512195121951221, 0.8392156862745098)",31286,"(315.2, 0.38461538461538464, 0.38235294117647056)",12775,"(310.12987012987014, 0.5032679738562092, 0.3)",4080,"(296.17021276595744, 0.3430656934306569, 0.26862745098039215)",2638,"(288.8888888888889, 0.40909090909090906, 0.2588235294117647)",1882,"[330.6122448979592, 0.4579439252336449, 0.5803921568627451]",40445,17179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440,2495,0,306339,123566,257,257,0.14859437751004012,0.3271028037383178,0.4285714285714285,0.5905511811023624,1.0000000000000004,326.38821280571284,0.4726715301302101,0.5464141777131828,0.8784313725490196,235,0.11960784313725491,183,0.4274509803921569,0.5333333333333333,0.696078431372549,3679,1672,"(347.0886075949367, 0.663865546218487, 0.7666666666666666)",1002,"(347.6923076923077, 0.6724137931034484, 0.7725490196078432)",438,"(347.53246753246754, 0.6695652173913045, 0.7745098039215687)",337,"(323.6619718309859, 0.28286852589641426, 0.49215686274509807)",319
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51034382316,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2048x1539 at 0x26E8829CB50>,2048,1539,"[(0, 0, 675, 507), (0, 507, 675, 1031), (0, 1031, 675, 1539), (675, 0, 1372, 507), (675, 507, 1372, 1031), (675, 1031, 1372, 1539), (1372, 0, 2048, 507), (1372, 507, 2048, 1031), (1372, 1031, 2048, 1539)]",1698604009.2577002,9,5103438231609,87.0,238.0,182.06595944183013,9227,0.0,167.0,94.0693402599823,9807,46.0,200.0,152.88832525741975,14607,"(172, 87, 147)",43,"(331.4285714285714, 0.4, 0.5882352941176471)",282367,"(321.5625, 0.5039370078740157, 0.4980392156862745)",7236,"(288.81355932203394, 0.29064039408866993, 0.3980392156862745)",4562,"(321.35593220338984, 0.5175438596491228, 0.4470588235294118)",3630,"(287.02702702702703, 0.4683544303797468, 0.30980392156862746)",3316,"(317.6, 0.3968253968253969, 0.37058823529411766)",3144,"[317.64705882352945, 0.33864541832669326, 0.5078431372549019]",12296,8901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,101,0,330235,178260,835,835,0.13833992094861655,0.35135135135135137,0.4122448979591837,0.4723404255319148,1.0,319.40502224142534,0.4157804136164738,0.5421240200874646,0.7941176470588236,39,0.19215686274509805,37,0.4980392156862745,0.5509803921568628,0.596078431372549,0,0,"(319.05882352941177, 0.36170212765957455, 0.5392156862745099)",353,"(318.7951807228916, 0.36244541484716164, 0.5509803921568628)",340,"(318.40909090909093, 0.3636363636363636, 0.5254901960784314)",332,"(319.7872340425532, 0.46534653465346526, 0.6039215686274509)",272
